id,x,y,m,f,total
96041662,496152,285293,175820.31,186801.52,362621.83
96041663,496152,285343,24436.3,25956.31,50392.61
96041664,496152,285393,22053.02,23418.88,45471.9
96041665,496152,285443,14766.95,16061.09,30828.04
96041666,496152,285493,96218.17,104480.45,200698.62
96041667,496152,285543,95520.81,103646.12,199166.93
96041668,496152,285593,146924.51,159554.15,306478.66
96041669,496152,285643,41774.76,45521.05,87295.81
96041670,496152,285693,40944.98,44611.73,85556.71
96041671,496152,285743,40625.79,44254.51,84880.3
96041672,496152,285793,34945.14,38078.68,73023.82
96041673,496152,285843,25830.8,28109.73,53940.53
96041674,496152,285893,6081.92,6688.28,12770.2
96041676,496152,285993,74449.69,96028.29,170477.98
96041677,496152,286043,48521.65,47283.27,95804.92
96041678,496152,286093,32509.85,31651.43,64161.28
96041679,496152,286143,25958.16,25249.94,51208.1
96041680,496152,286193,11247.51,10987.14,22234.65
96041681,496152,286243,14883.03,14500.27,29383.3
96041682,496152,286293,15552.82,15111.89,30664.71
96041683,496152,286343,19443.05,18930.88,38373.93
96041684,496152,286393,27322,26638.21,53960.21
96041685,496152,286443,40136.81,46338.12,86474.93
96041686,496152,286493,55305.65,53116.94,108422.59
96041687,496152,286543,46969.37,45096.54,92065.91
96041688,496152,286593,51911.27,49854.12,101765.39
96041689,496152,286643,36560.15,35163.28,71723.43
96041691,496152,286743,28865.32,27731.2,56596.52
96041692,496152,286793,40787.54,45649.62,86437.16
96041693,496152,286843,78904.86,88303.65,167208.51
96041694,496152,286893,80542.18,90131.68,170673.86
96041695,496152,286943,107839.76,120680.66,228520.42
96041696,496152,286993,66544.65,77178.01,143722.66
96041697,496152,287043,65337.88,75789.42,141127.3
96041698,496152,287093,41541,48173.67,89714.67
96041699,496152,287143,51050.44,59215.64,110266.08
96041700,496152,287193,74437.29,86307.77,160745.06
96041701,496152,287243,57929.54,67154.69,125084.23
96041702,496152,287293,27188.06,30024.18,57212.24
96041703,496152,287343,233.37,263.83,497.2
96041704,496152,287393,29422.24,32519.7,61941.94
96041705,496152,287443,34399.17,38029.01,72428.18
96041706,496152,287493,34763.61,38449.13,73212.74
96041707,496152,287543,40489.95,45561.35,86051.3
96041708,496152,287593,21464.23,24106.2,45570.43
96041709,496152,287643,6757.66,7643.25,14400.91
96041710,496152,287693,7282.72,8246,15528.72
96053807,496202,283093,58243.27,49261.65,107504.92
96053808,496202,283143,39619.38,33535.31,73154.69
96053809,496202,283193,20722.6,17505.43,38228.03
96053810,496202,283243,123924.53,132618.54,256543.07
96053811,496202,283293,124050.88,132754.24,256805.12
96053812,496202,283343,133383.59,142741.22,276124.81
96053813,496202,283393,108898.57,116596.8,225495.37
96053814,496202,283443,31111.23,33203.78,64315.01
96053815,496202,283493,49290.73,49488.65,98779.38
96053816,496202,283543,43783.6,43897.19,87680.79
96053817,496202,283593,56589.03,56632.75,113221.78
96053818,496202,283643,65046.91,65075.56,130122.47
96053819,496202,283693,55520.44,55558.99,111079.43
96053820,496202,283743,12954.11,12135.76,25089.87
96053821,496202,283793,12154.5,11379.8,23534.3
96053822,496202,283843,17347.08,16246.28,33593.36
96053823,496202,283893,16863.1,15781.81,32644.91
96053825,496202,283993,4363.62,3447.52,7811.14
96053826,496202,284043,38032.24,31534.11,69566.35
96053827,496202,284093,69759.02,57584.28,127343.3
96053828,496202,284143,16073.64,13277.66,29351.3
96053829,496202,284193,29063.19,23988.93,53052.12
96053830,496202,284243,8232.56,8244.25,16476.81
96053831,496202,284293,8714.68,9085.35,17800.03
96053832,496202,284343,8036.45,8264.79,16301.24
96053833,496202,284393,8369.03,8362.6,16731.63
96053834,496202,284443,1297.46,1170.32,2467.78
96053836,496202,284543,57655.38,66184.76,123840.14
96053837,496202,284593,32841.6,41638.05,74479.65
96053838,496202,284643,86892.57,105993.64,192886.21
96053839,496202,284693,157790.2,187706.36,345496.56
96053840,496202,284743,199507.6,193294.12,392801.72
96053841,496202,284793,70451.14,62019.95,132471.09
96053842,496202,284843,6617.12,9107.73,15724.85
96053843,496202,284893,37405.57,47670.44,85076.01
96053844,496202,284943,33923.87,40232.07,74155.94
96053845,496202,284993,46610.91,55536.89,102147.8
96053846,496202,285043,51489.91,58357.07,109846.98
96053847,496202,285093,54377.89,61661.26,116039.15
96053848,496202,285143,41859.96,47473.99,89333.95
96053849,496202,285193,18718.31,15808.65,34526.96
96053850,496202,285243,106191.04,112733.56,218924.6
96053851,496202,285293,274313.88,291345.77,565659.65
96053852,496202,285343,137902.58,146435.08,284337.66
96053853,496202,285393,6498.4,6600.42,13098.82
96053854,496202,285443,13869.67,13998.3,27867.97
96053855,496202,285493,117176.75,127250.16,244426.91
96053856,496202,285543,102222.74,111074.27,213297.01
96053857,496202,285593,106611.9,115799.91,222411.81
96053858,496202,285643,47501.1,51701.68,99202.78
96053859,496202,285693,30213.1,32902.34,63115.44
96053860,496202,285743,8697.07,9487.08,18184.15
96053862,496202,285843,9840.84,10712.21,20553.05
96053863,496202,285893,21956.91,23910.55,45867.46
96053864,496202,285943,18698.47,20369.92,39068.39
96053865,496202,285993,32697.8,31832.29,64530.09
96053866,496202,286043,22227.92,21671.05,43898.97
96053867,496202,286093,12341.43,12005.68,24347.11
96053868,496202,286143,526.08,548.67,1074.75
96053869,496202,286193,8973.86,8771.85,17745.71
96053870,496202,286243,22523.06,21948.04,44471.1
96053871,496202,286293,20234.05,19708.95,39943
96053872,496202,286343,24357.85,23694.21,48052.06
96053873,496202,286393,43472.16,46638.54,90110.7
96053874,496202,286443,33228.24,38535.34,71763.58
96053875,496202,286493,37508.89,43291.99,80800.88
96053876,496202,286543,62092.52,59640.1,121732.62
96053877,496202,286593,49381.33,47426.94,96808.27
96053878,496202,286643,13710.77,13165.96,26876.73
96053879,496202,286693,22738.54,21845.67,44584.21
96053880,496202,286743,35661.56,34289.88,69951.44
96053881,496202,286793,81945.49,91712.06,173657.55
96053882,496202,286843,76275.75,85352.57,161628.32
96053883,496202,286893,67951.16,76046.54,143997.7
96053884,496202,286943,76845.23,85982.28,162827.51
96053885,496202,286993,55273.55,64079.29,119352.84
96053886,496202,287043,38086.03,44175.83,82261.86
96053887,496202,287093,39916.11,46254.67,86170.78
96053888,496202,287143,23766.64,27532.24,51298.88
96053889,496202,287193,39652.45,45936.67,85589.12
96053890,496202,287243,33938.66,37507.93,71446.59
96053891,496202,287293,3597.45,4039.4,7636.85
96053892,496202,287343,4083.36,4590.56,8673.92
96053893,496202,287393,26195.6,28967.66,55163.26
96053894,496202,287443,33732.17,37297.25,71029.42
96053895,496202,287493,24609.04,27197.49,51806.53
96053896,496202,287543,38454.9,42482.64,80937.54
96053897,496202,287593,27802.07,31240.24,59042.31
96053898,496202,287643,12289.03,13817,26106.03
96053899,496202,287693,4332.1,4897.09,9229.19
96053900,496202,287743,25353.99,28497.01,53851
96065996,496252,283093,52252.68,44197.38,96450.06
96065997,496252,283143,39584.96,33508.53,73093.49
96065998,496252,283193,40673.07,34414.09,75087.16
96065999,496252,283243,168727.49,180562.76,349290.25
96066000,496252,283293,25114.19,26892.27,52006.46
96066001,496252,283343,26607.07,28566.49,55173.56
96066002,496252,283393,44576.89,47840.28,92417.17
96066003,496252,283443,50903.57,54427.66,105331.23
96066004,496252,283493,29578.78,29679.75,59258.53
96066005,496252,283543,42715.99,42814.07,85530.06
96066006,496252,283593,49769.48,49738.97,99508.45
96066007,496252,283643,53173.7,53209.12,106382.82
96066008,496252,283693,47496.85,47448.48,94945.33
96066009,496252,283743,55385.34,55421.95,110807.29
96066010,496252,283793,24222.5,22680.95,46903.45
96066011,496252,283843,89.02,87.51,176.53
96066012,496252,283893,10945.48,10245.57,21191.05
96066014,496252,283993,60935.38,50303.75,111239.13
96066015,496252,284043,15195.77,12553.02,27748.79
96066016,496252,284093,9039.76,7393.93,16433.69
96066018,496252,284193,50991.4,42126.98,93118.38
96066020,496252,284293,7612.46,7781.86,15394.32
96066021,496252,284343,9868.94,9952.07,19821.01
96066022,496252,284393,11378.27,11615.31,22993.58
96066023,496252,284443,8350.16,8599.82,16949.98
96066024,496252,284493,12944.01,15058.63,28002.64
96066025,496252,284543,21261.52,24722.93,45984.45
96066026,496252,284593,73901.5,89586.4,163487.9
96066027,496252,284643,215955.84,255406.68,471362.52
96066028,496252,284693,126757.07,152170.03,278927.1
96066029,496252,284743,13902.86,18946.93,32849.79
96066030,496252,284793,10176.06,13876.35,24052.41
96066031,496252,284843,9242.61,12607.29,21849.9
96066032,496252,284893,8890.79,12101.2,20991.99
96066033,496252,284943,49894.59,63589.56,113484.15
96066034,496252,284993,30236.53,35910.32,66146.85
96066035,496252,285043,22429.21,25497.87,47927.08
96066036,496252,285093,35652.74,40470.72,76123.46
96066037,496252,285143,46704.21,39336.52,86040.73
96066038,496252,285193,44376.36,37384.56,81760.92
96066039,496252,285243,16472.36,13865.63,30337.99
96066040,496252,285293,36093.72,36448.96,72542.68
96066041,496252,285343,36866.52,37238.87,74105.39
96066042,496252,285393,9128.48,9242.41,18370.89
96066043,496252,285443,20596.19,20835.45,41431.64
96066044,496252,285493,20625.61,20876.53,41502.14
96066045,496252,285543,117951.6,128164.17,246115.77
96066046,496252,285593,50561.93,54906.81,105468.74
96066047,496252,285643,12166.09,13234.34,25400.43
96066051,496252,285843,6058.6,6661.54,12720.14
96066052,496252,285893,3626.76,3979.14,7605.9
96066058,496252,286193,6025.76,5918.01,11943.77
96066059,496252,286243,16546.1,16152.79,32698.89
96066060,496252,286293,30654.93,32866.73,63521.66
96066061,496252,286343,16613.18,17806.03,34419.21
96066062,496252,286393,11564.66,12425.69,23990.35
96066063,496252,286443,792.56,919.4,1711.96
96066064,496252,286493,32437.91,37559.35,69997.26
96066065,496252,286543,36674.64,42327.43,79002.07
96066066,496252,286593,42402.48,48930.4,91332.88
96066067,496252,286643,45582.76,43788.58,89371.34
96066068,496252,286693,38362.76,36888.17,75250.93
96066069,496252,286743,43335.55,41629.74,84965.29
96066070,496252,286793,57217.41,64042.12,121259.53
96066071,496252,286843,48782.86,54578.48,103361.34
96066072,496252,286893,63988.04,71586.05,135574.09
96066073,496252,286943,56980.69,63776.84,120757.53
96066074,496252,286993,65814.6,76329.05,142143.65
96066075,496252,287043,56394.31,65388.65,121782.96
96066076,496252,287093,27010.05,31283.38,58293.43
96066077,496252,287143,15276.62,17688.14,32964.76
96066078,496252,287193,7194.97,7007.1,14202.07
96066079,496252,287243,14178.91,13879.35,28058.26
96066080,496252,287293,30723.26,33953.28,64676.54
96066081,496252,287343,30414.28,33620.75,64035.03
96066082,496252,287393,32721.77,36170.95,68892.72
96066083,496252,287443,27785.81,30659.31,58445.12
96066084,496252,287493,20956.6,23164.1,44120.7
96066085,496252,287543,33300.49,36813.02,70113.51
96066086,496252,287593,50558.21,55881.01,106439.22
96066087,496252,287643,21758.97,24042.23,45801.2
96066089,496252,287743,6487.41,2157.97,8645.38
96078185,496302,283093,46498.78,39327.41,85826.19
96078186,496302,283143,38475.95,32554,71029.95
96078187,496302,283193,121423.02,130047.09,251470.11
96078188,496302,283243,60390.49,64745.57,125136.06
96078189,496302,283293,51968.51,55753.88,107722.39
96078190,496302,283343,48569.47,52085.52,100654.99
96078191,496302,283393,53212.93,57057.07,110270
96078192,496302,283443,52385.37,55857.53,108242.9
96078193,496302,283493,26370.19,26930.92,53301.11
96078194,496302,283543,32150.72,32312.07,64462.79
96078195,496302,283593,16001.47,16001.94,32003.41
96078196,496302,283643,51211.74,51208.97,102420.71
96078197,496302,283693,138846.17,138815.17,277661.34
96078198,496302,283743,62522.85,62509.48,125032.33
96078199,496302,283793,50636.69,50617.36,101254.05
96078200,496302,283843,12927.86,12116.32,25044.18
96078201,496302,283893,10945.48,10245.57,21191.05
96078202,496302,283943,42680.49,35268.04,77948.53
96078203,496302,283993,670.07,426.53,1096.6
96078204,496302,284043,63795.43,52675.61,116471.04
96078205,496302,284093,48059.32,39701.29,87760.61
96078206,496302,284143,88903.58,73428.45,162332.03
96078208,496302,284243,177395.92,186626.45,364022.37
96078209,496302,284293,206052.35,216775.24,422827.59
96078210,496302,284343,39171.77,42910.61,82082.38
96078211,496302,284393,1125.37,1294.29,2419.66
96078212,496302,284443,53789.67,58664.6,112454.27
96078213,496302,284493,16491.93,19164.21,35656.14
96078214,496302,284543,30333.41,35278.13,65611.54
96078215,496302,284593,52996.65,92629.9,145626.55
96078216,496302,284643,43063.31,75476.82,118540.13
96078217,496302,284693,30378.07,54522.67,84900.74
96078218,496302,284743,1721062.28,3719335.17,5440397.45
96078219,496302,284793,9666.56,13209.15,22875.71
96078220,496302,284843,10133.24,13839.47,23972.71
96078221,496302,284893,6738.22,9295.55,16033.77
96078222,496302,284943,26045,33628.35,59673.35
96078223,496302,284993,348701.03,343286.01,691987.04
96078224,496302,285043,524936.99,517466.27,1042403.26
96078225,496302,285093,287312.62,282581.52,569894.14
96078226,496302,285143,43843.11,36940.78,80783.89
96078227,496302,285193,41589.3,35015.31,76604.61
96078228,496302,285243,42463.86,35755.07,78218.93
96078229,496302,285293,21674.33,21945.37,43619.7
96078230,496302,285343,31561.36,31915.03,63476.39
96078231,496302,285393,28529.67,28867.09,57396.76
96078232,496302,285443,20543.74,20797.59,41341.33
96078233,496302,285493,26857.79,27180.14,54037.93
96078234,496302,285543,24099.08,24378.69,48477.77
96078235,496302,285593,15076.2,15260.64,30336.84
96078237,496302,285693,80770.49,87991.29,168761.78
96078238,496302,285743,92580.51,100860.82,193441.33
96078239,496302,285793,14506.01,15804.53,30310.54
96078240,496302,285843,533.9,553.25,1087.15
96078247,496302,286193,1762.14,2072.17,3834.31
96078248,496302,286243,22562.18,24160.85,46723.03
96078249,496302,286293,28705.42,30749.14,59454.56
96078250,496302,286343,24967.29,26746.81,51714.1
96078251,496302,286393,30954.72,33164.92,64119.64
96078252,496302,286443,36134.55,38777.19,74911.74
96078253,496302,286493,26851.01,31115.3,57966.31
96078254,496302,286543,29633.1,34158.56,63791.66
96078255,496302,286593,28766.43,33155.04,61921.47
96078256,496302,286643,32230.29,37172.56,69402.85
96078257,496302,286693,28980.1,33366.3,62346.4
96078258,496302,286743,51612.21,49566.41,101178.62
96078259,496302,286793,62421.2,69845.53,132266.73
96078260,496302,286843,35107.71,39262.96,74370.67
96078261,496302,286893,53912.58,60337.98,114250.56
96078262,496302,286943,78121.86,87419.41,165541.27
96078263,496302,286993,59310.75,68755.1,128065.85
96078264,496302,287043,52148.64,60484.23,112632.87
96078265,496302,287093,19743.88,22913.44,42657.32
96078267,496302,287193,7194.97,7007.1,14202.07
96078268,496302,287243,6142.69,6018.39,12161.08
96078269,496302,287293,36532.25,40380.37,76912.62
96078270,496302,287343,31987.65,35367.82,67355.47
96078271,496302,287393,14441.41,15954.78,30396.19
96078272,496302,287443,15363.77,16987.17,32350.94
96078273,496302,287493,24560.73,27136.5,51697.23
96078274,496302,287543,24172.99,26715.02,50888.01
96078275,496302,287593,12962.34,14326.68,27289.02
96078276,496302,287643,1464.32,1616.3,3080.62
96078277,496302,287693,11380.5,3756.78,15137.28
96078278,496302,287743,10165.43,3420.39,13585.82
96090374,496352,283093,49939.36,42219.35,92158.71
96090375,496352,283143,63330.71,53547.38,116878.09
96090376,496352,283193,59537.33,63728.99,123266.32
96090377,496352,283243,41063.82,44025.41,85089.23
96090378,496352,283293,25307.1,27088.63,52395.73
96090379,496352,283343,36405.16,38979.7,75384.86
96090380,496352,283393,54536.69,58467.68,113004.37
96090381,496352,283443,72363.19,77233.65,149596.84
96090382,496352,283493,66608.89,67776.94,134385.83
96090383,496352,283543,42025.41,42098.48,84123.89
96090384,496352,283593,69666.92,69687.01,139353.93
96090385,496352,283643,65424.07,65428.14,130852.21
96090386,496352,283693,142538.53,142498.6,285037.13
96090387,496352,283743,19102.06,19104.99,38207.05
96090388,496352,283793,11370.83,11429.21,22800.04
96090389,496352,283843,3018.71,2775.12,5793.83
96090390,496352,283893,45270.99,37400.02,82671.01
96090391,496352,283943,51902.83,42874.38,94777.21
96090392,496352,283993,75119.15,62042.53,137161.68
96090393,496352,284043,79663.45,65781.08,145444.53
96090394,496352,284093,100697.48,83158.02,183855.5
96090396,496352,284193,209017.31,219885.64,428902.95
96090397,496352,284243,131013.39,137824.13,268837.52
96090398,496352,284293,92790.77,97616.41,190407.18
96090399,496352,284343,141272.44,148624.51,289896.95
96090400,496352,284393,34803.12,37709.8,72512.92
96090401,496352,284443,54170.92,59342.59,113513.51
96090402,496352,284493,25922.17,30147.74,56069.91
96090403,496352,284543,28201.85,32795.84,60997.69
96090404,496352,284593,55975.14,97841.94,153817.08
96090405,496352,284643,29957.7,53740.19,83697.89
96090406,496352,284693,396915.73,853989.5,1250905.23
96090407,496352,284743,340386.03,732366.67,1072752.7
96090408,496352,284793,8127.51,11094.97,19222.48
96090409,496352,284843,12135.05,16565.5,28700.55
96090410,496352,284893,12711.49,17335.74,30047.23
96090411,496352,284943,341869.7,389448.52,731318.22
96090412,496352,284993,458533.64,515656.92,974190.56
96090413,496352,285043,311301.64,306627.18,617928.82
